Date,Region,Confirmed,Recovered,Deceased
21-06-2022,Haryana,1010283.0,996559.0,10621.0
21-06-2022,Himachal Pradesh,285467.0,281137.0,4138.0
21-06-2022,Jammu and Kashmir,454520.0,449598.0,4753.0
21-06-2022,Jharkhand,435547.0,430117.0,5319.0
21-06-2022,Karnataka,3961361.0,3916320.0,40113.0
21-06-2022,Kerala,6601884.0,6508850.0,69889.0
21-06-2022,Ladakh,28318.0,28063.0,228.0
21-06-2022,Lakshadweep,11402.0,11350.0,52.0
21-06-2022,Madhya Pradesh,1043607.0,1032432.0,10740.0
21-06-2022,Maharashtra,7938103.0,7765602.0,147888.0
21-06-2022,Manipur,137246.0,135123.0,2120.0
21-06-2022,Meghalaya,93874.0,92241.0,1594.0
21-06-2022,Mizoram,228751.0,227921.0,701.0
21-06-2022,Nagaland,35502.0,34740.0,761.0
21-06-2022,Odisha,1288897.0,1279479.0,9126.0
21-06-2022,Puducherry,166073.0,163982.0,1962.0
21-06-2022,Punjab,761382.0,743030.0,17759.0
21-06-2022,Rajasthan,1287203.0,1276966.0,9561.0
21-06-2022,Sikkim,39192.0,38730.0,453.0
21-06-2022,Tamil Nadu,3461560.0,3419583.0,38026.0
21-06-2022,Telangana,796301.0,790073.0,4111.0
21-06-2022,Tripura,100890.0,99966.0,923.0
21-06-2022,Uttarakhand,438283.0,429983.0,7695.0
21-06-2022,Uttar Pradesh,2084966.0,2058614.0,23527.0
21-06-2022,West Bengal,2022141.0,1998888.0,21209.0
21-06-2022,National Total,43319396.0,42715193.0,524890.0
22-06-2022,Andaman and Nicobar Islands,10103.0,9934.0,129.0
22-06-2022,Andhra Pradesh,2320509.0,2305438.0,14731.0
22-06-2022,Arunachal Pradesh,64513.0,64214.0,296.0
22-06-2022,Assam,724398.0,716278.0,7988.0
22-06-2022,Bihar,831368.0,818787.0,12256.0
22-06-2022,Chandigarh,93181.0,91643.0,1165.0
22-06-2022,Chhattisgarh,1153225.0,1138674.0,14035.0
22-06-2022,Dadra and Nagar Haveli and Daman and Diu,11441.0,11437.0,4.0
22-06-2022,Delhi,1924532.0,1892698.0,26239.0
22-06-2022,Goa,247364.0,242739.0,3833.0
22-06-2022,Gujarat,1228086.0,1215616.0,10946.0
22-06-2022,Haryana,1010894.0,997216.0,10621.0
22-06-2022,Himachal Pradesh,285507.0,281156.0,4138.0
22-06-2022,Jammu and Kashmir,454545.0,449606.0,4754.0
22-06-2022,Jharkhand,435563.0,430130.0,5319.0
22-06-2022,Karnataka,3962099.0,3916966.0,40113.0
22-06-2022,Kerala,6604493.0,6511136.0,69897.0
22-06-2022,Ladakh,28328.0,28068.0,228.0
22-06-2022,Lakshadweep,11402.0,11350.0,52.0
22-06-2022,Madhya Pradesh,1043687.0,1032490.0,10740.0
22-06-2022,Maharashtra,7941762.0,7768958.0,147889.0
22-06-2022,Manipur,137247.0,135123.0,2120.0
22-06-2022,Meghalaya,93878.0,92264.0,1594.0
22-06-2022,Mizoram,228771.0,227946.0,701.0
22-06-2022,Nagaland,35503.0,34742.0,761.0
22-06-2022,Odisha,1288950.0,1279499.0,9126.0
22-06-2022,Puducherry,166107.0,163995.0,1962.0
22-06-2022,Punjab,761487.0,743093.0,17759.0
22-06-2022,Rajasthan,1287317.0,1277048.0,9561.0
22-06-2022,Sikkim,39193.0,38731.0,453.0
22-06-2022,Tamil Nadu,3462297.0,3419905.0,38026.0
22-06-2022,Telangana,796704.0,790218.0,4111.0
22-06-2022,Tripura,100890.0,99967.0,923.0
22-06-2022,Uttarakhand,438301.0,429992.0,7695.0
22-06-2022,Uttar Pradesh,2085453.0,2058990.0,23528.0
22-06-2022,West Bengal,2022547.0,1999008.0,21210.0
22-06-2022,National Total,43331645.0,42725055.0,524903.0
23-06-2022,Andaman and Nicobar Islands,10108.0,9945.0,129.0
23-06-2022,Andhra Pradesh,2320595.0,2305495.0,14731.0
23-06-2022,Arunachal Pradesh,64515.0,64214.0,296.0
23-06-2022,Assam,724431.0,716288.0,7988.0
23-06-2022,Bihar,831494.0,818828.0,12256.0
23-06-2022,Chandigarh,93217.0,91665.0,1165.0
23-06-2022,Chhattisgarh,1153356.0,1138736.0,14035.0
23-06-2022,Dadra and Nagar Haveli and Daman and Diu,11441.0,11437.0,4.0
23-06-2022,Delhi,1925460.0,1894164.0,26242.0
23-06-2022,Goa,247520.0,242821.0,3833.0
23-06-2022,Gujarat,1228493.0,1215806.0,10946.0
23-06-2022,Haryana,1011421.0,997915.0,10622.0
23-06-2022,Himachal Pradesh,285547.0,281195.0,4139.0
23-06-2022,Jammu and Kashmir,454585.0,449621.0,4755.0
23-06-2022,Jharkhand,435583.0,430139.0,5319.0
23-06-2022,Karnataka,3962775.0,3917770.0,40113.0
23-06-2022,Kerala,6608717.0,6513600.0,69917.0
23-06-2022,Ladakh,28334.0,28074.0,228.0
23-06-2022,Lakshadweep,11402.0,11350.0,52.0
23-06-2022,Madhya Pradesh,1043736.0,1032542.0,10740.0
23-06-2022,Maharashtra,7945022.0,7772491.0,147892.0
23-06-2022,Manipur,137250.0,135124.0,2120.0
23-06-2022,Meghalaya,93878.0,92268.0,1594.0
23-06-2022,Mizoram,228793.0,227969.0,702.0
23-06-2022,Nagaland,35503.0,34742.0,761.0
23-06-2022,Odisha,1288995.0,1279535.0,9126.0
23-06-2022,Puducherry,166125.0,164021.0,1962.0
23-06-2022,Punjab,761621.0,743179.0,17761.0
23-06-2022,Rajasthan,1287419.0,1277145.0,9561.0
23-06-2022,Sikkim,39198.0,38732.0,453.0
23-06-2022,Tamil Nadu,3463068.0,3420364.0,38026.0
23-06-2022,Telangana,797138.0,790347.0,4111.0
23-06-2022,Tripura,100894.0,99967.0,923.0
23-06-2022,Uttarakhand,438351.0,430012.0,7695.0
23-06-2022,Uttar Pradesh,2086131.0,2059342.0,23532.0
23-06-2022,West Bengal,2022842.0,1999184.0,21212.0
23-06-2022,National Total,43344958.0,42736027.0,524941.0
24-06-2022,Andaman and Nicobar Islands,10114.0,9950.0,129.0
24-06-2022,Andhra Pradesh,2320682.0,2305545.0,14731.0
24-06-2022,Arunachal Pradesh,64515.0,64214.0,296.0
24-06-2022,Assam,724465.0,716298.0,7988.0
24-06-2022,Bihar,831610.0,818862.0,12256.0
24-06-2022,Chandigarh,93282.0,91700.0,1165.0
24-06-2022,Chhattisgarh,1153470.0,1138802.0,14036.0
24-06-2022,Dadra and Nagar Haveli and Daman and Diu,11454.0,11442.0,4.0
24-06-2022,Delhi,1927394.0,1895397.0,26242.0
24-06-2022,Goa,247671.0,242933.0,3833.0
24-06-2022,Gujarat,1228909.0,1216036.0,10946.0
24-06-2022,Haryana,1012293.0,998586.0,10622.0
24-06-2022,Himachal Pradesh,285594.0,281222.0,4140.0
24-06-2022,Jammu and Kashmir,454623.0,449648.0,4755.0
24-06-2022,Jharkhand,435619.0,430149.0,5319.0
24-06-2022,Karnataka,3963633.0,3918452.0,40114.0
24-06-2022,Kerala,6612607.0,6516772.0,69924.0
24-06-2022,Ladakh,28339.0,28076.0,228.0
24-06-2022,Lakshadweep,11403.0,11350.0,52.0
24-06-2022,Madhya Pradesh,1043804.0,1032607.0,10740.0
24-06-2022,Maharashtra,7950240.0,7777480.0,147893.0
24-06-2022,Manipur,137251.0,135124.0,2120.0
24-06-2022,Meghalaya,93878.0,92276.0,1594.0
24-06-2022,Mizoram,228805.0,227985.0,702.0
24-06-2022,Nagaland,35504.0,34742.0,761.0
24-06-2022,Odisha,1289068.0,1279535.0,9126.0
24-06-2022,Puducherry,166167.0,164037.0,1962.0
24-06-2022,Punjab,761734.0,743259.0,17763.0
24-06-2022,Rajasthan,1287554.0,1277242.0,9561.0
24-06-2022,Sikkim,39200.0,38733.0,453.0
24-06-2022,Tamil Nadu,3464131.0,3420931.0,38026.0
24-06-2022,Telangana,797632.0,790473.0,4111.0
24-06-2022,Tripura,100894.0,99967.0,923.0
24-06-2022,Uttarakhand,438403.0,430066.0,7695.0
24-06-2022,Uttar Pradesh,2086765.0,2059810.0,23532.0
24-06-2022,West Bengal,2023587.0,1999355.0,21212.0
24-06-2022,National Total,43362294.0,42749056.0,524954.0
25-06-2022,Andaman and Nicobar Islands,10119.0,9957.0,129.0
25-06-2022,Andhra Pradesh,2320780.0,2305587.0,14731.0
25-06-2022,Arunachal Pradesh,64516.0,64215.0,296.0
25-06-2022,Assam,724508.0,716303.0,7988.0
25-06-2022,Bihar,831762.0,818929.0,12257.0
25-06-2022,Chandigarh,93378.0,91755.0,1165.0
25-06-2022,Chhattisgarh,1153552.0,1138873.0,14036.0
25-06-2022,Dadra and Nagar Haveli and Daman and Diu,11460.0,11444.0,4.0
25-06-2022,Delhi,1928841.0,1897091.0,26243.0
25-06-2022,Goa,247820.0,243061.0,3833.0
25-06-2022,Gujarat,1229289.0,1216245.0,10946.0
25-06-2022,Haryana,1012944.0,999223.0,10622.0
25-06-2022,Himachal Pradesh,285642.0,281243.0,4140.0
25-06-2022,Jammu and Kashmir,454677.0,449672.0,4755.0
25-06-2022,Jharkhand,435649.0,430153.0,5319.0
25-06-2022,Karnataka,3964449.0,3919155.0,40114.0
25-06-2022,Kerala,6616588.0,6519816.0,69935.0
25-06-2022,Ladakh,28348.0,28079.0,228.0
25-06-2022,Lakshadweep,11405.0,11350.0,52.0
25-06-2022,Madhya Pradesh,1043899.0,1032677.0,10740.0
25-06-2022,Maharashtra,7954445.0,7781232.0,147896.0
25-06-2022,Manipur,137251.0,135124.0,2120.0
25-06-2022,Meghalaya,93886.0,92277.0,1594.0
25-06-2022,Mizoram,228840.0,227996.0,702.0
25-06-2022,Nagaland,35505.0,34742.0,761.0
25-06-2022,Odisha,1289129.0,1279602.0,9126.0
25-06-2022,Puducherry,166209.0,164065.0,1962.0
25-06-2022,Punjab,761884.0,743368.0,17764.0
25-06-2022,Rajasthan,1287674.0,1277327.0,9562.0
25-06-2022,Sikkim,39203.0,38736.0,453.0
25-06-2022,Tamil Nadu,3465490.0,3421552.0,38026.0
25-06-2022,Telangana,798125.0,790692.0,4111.0
25-06-2022,Tripura,100895.0,99967.0,923.0
25-06-2022,Uttarakhand,438443.0,430106.0,7695.0
25-06-2022,Uttar Pradesh,2087385.0,2060317.0,23532.0
25-06-2022,West Bengal,2024244.0,1999550.0,21214.0
25-06-2022,National Total,43378234.0,42761481.0,524974.0
26-06-2022,Andaman and Nicobar Islands,10126.0,9960.0,129.0
26-06-2022,Andhra Pradesh,2320882.0,2305633.0,14731.0
26-06-2022,Arunachal Pradesh,64516.0,64216.0,296.0
26-06-2022,Assam,724551.0,716323.0,7988.0
26-06-2022,Bihar,831917.0,819021.0,12257.0
26-06-2022,Chandigarh,93476.0,91819.0,1165.0
26-06-2022,Chhattisgarh,1153644.0,1138968.0,14036.0
26-06-2022,Dadra and Nagar Haveli and Daman and Diu,11460.0,11447.0,4.0
26-06-2022,Delhi,1929507.0,1898541.0,26249.0
26-06-2022,Goa,247929.0,243200.0,3833.0
26-06-2022,Gujarat,1229708.0,1216463.0,10946.0
26-06-2022,Haryana,1013454.0,999707.0,10622.0
26-06-2022,Himachal Pradesh,285705.0,281272.0,4141.0
26-06-2022,Jammu and Kashmir,454742.0,449693.0,4755.0
26-06-2022,Jharkhand,435702.0,430162.0,5320.0
26-06-2022,Karnataka,3964702.0,3919766.0,40114.0
26-06-2022,Kerala,6620686.0,6522850.0,69945.0
26-06-2022,Ladakh,28353.0,28082.0,228.0
26-06-2022,Lakshadweep,11405.0,11350.0,52.0
26-06-2022,Madhya Pradesh,1043960.0,1032739.0,10740.0
26-06-2022,Maharashtra,7956173.0,7783940.0,147900.0
26-06-2022,Manipur,137254.0,135124.0,2120.0
26-06-2022,Meghalaya,93897.0,92278.0,1594.0
26-06-2022,Mizoram,228895.0,228020.0,702.0
26-06-2022,Nagaland,35505.0,34742.0,761.0
26-06-2022,Odisha,1289191.0,1279649.0,9126.0
26-06-2022,Puducherry,166263.0,164085.0,1962.0
26-06-2022,Punjab,762041.0,743446.0,17764.0
26-06-2022,Rajasthan,1287796.0,1277411.0,9563.0
26-06-2022,Sikkim,39205.0,38737.0,453.0
26-06-2022,Tamil Nadu,3466872.0,3422169.0,38026.0
26-06-2022,Telangana,798621.0,790897.0,4111.0
26-06-2022,Tripura,100895.0,99967.0,923.0
26-06-2022,Uttarakhand,438497.0,430129.0,7695.0
26-06-2022,Uttar Pradesh,2087964.0,2060825.0,23532.0
26-06-2022,West Bengal,2024479.0,1999767.0,21216.0
26-06-2022,National Total,43389973.0,42772398.0,524999.0
27-06-2022,Andaman and Nicobar Islands,10131.0,9965.0,129.0
27-06-2022,Andhra Pradesh,2320992.0,2305685.0,14731.0
27-06-2022,Arunachal Pradesh,64516.0,64216.0,296.0
27-06-2022,Assam,724587.0,716343.0,7988.0
27-06-2022,Bihar,832059.0,819108.0,12257.0
27-06-2022,Chandigarh,93552.0,91892.0,1165.0
27-06-2022,Chhattisgarh,1153742.0,1139010.0,14036.0
27-06-2022,Dadra and Nagar Haveli and Daman and Diu,11462.0,11449.0,4.0
27-06-2022,Delhi,1931398.0,1900206.0,26253.0
27-06-2022,Goa,248041.0,243278.0,3835.0
27-06-2022,Gujarat,1230128.0,1216719.0,10946.0
27-06-2022,Haryana,1013994.0,1000283.0,10622.0
27-06-2022,Himachal Pradesh,285742.0,281282.0,4141.0
27-06-2022,Jammu and Kashmir,454798.0,449721.0,4756.0
27-06-2022,Jharkhand,435729.0,430177.0,5320.0
27-06-2022,Karnataka,3964835.0,3920283.0,40114.0
27-06-2022,Kerala,6624064.0,6526341.0,69951.0
27-06-2022,Ladakh,28362.0,28085.0,228.0
27-06-2022,Lakshadweep,11407.0,11351.0,52.0
27-06-2022,Madhya Pradesh,1044007.0,1032805.0,10740.0
27-06-2022,Maharashtra,7962666.0,7790153.0,147905.0
27-06-2022,Manipur,137255.0,135124.0,2120.0
27-06-2022,Meghalaya,93905.0,92282.0,1594.0
27-06-2022,Mizoram,228904.0,228031.0,702.0
27-06-2022,Nagaland,35506.0,34742.0,761.0
27-06-2022,Odisha,1289259.0,1279693.0,9126.0
27-06-2022,Puducherry,166305.0,164105.0,1962.0
27-06-2022,Punjab,762209.0,743535.0,17766.0
27-06-2022,Rajasthan,1287957.0,1277536.0,9563.0
27-06-2022,Sikkim,39205.0,38738.0,453.0
27-06-2022,Tamil Nadu,3468344.0,3422860.0,38026.0
27-06-2022,Telangana,799055.0,791182.0,4111.0
27-06-2022,Tripura,100895.0,99967.0,923.0
27-06-2022,Uttarakhand,438527.0,430130.0,7695.0
27-06-2022,Uttar Pradesh,2088536.0,2061350.0,23533.0
27-06-2022,West Bengal,2024972.0,1999979.0,21216.0
27-06-2022,National Total,43407046.0,42787606.0,525020.0
28-06-2022,Andaman and Nicobar Islands,10137.0,9973.0,129.0
28-06-2022,Andhra Pradesh,2321035.0,2305719.0,14731.0
28-06-2022,Arunachal Pradesh,64517.0,64216.0,296.0
28-06-2022,Assam,724647.0,716353.0,7988.0
28-06-2022,Bihar,832192.0,819160.0,12257.0
28-06-2022,Chandigarh,93604.0,91937.0,1165.0
28-06-2022,Chhattisgarh,1153867.0,1139074.0,14036.0
28-06-2022,Dadra and Nagar Haveli and Daman and Diu,11467.0,11450.0,4.0
28-06-2022,Delhi,1932026.0,1901217.0,26256.0
28-06-2022,Goa,248171.0,243413.0,3835.0
28-06-2022,Gujarat,1230479.0,1216967.0,10946.0
28-06-2022,Haryana,1014444.0,1000946.0,10622.0
28-06-2022,Himachal Pradesh,285836.0,281328.0,4141.0
28-06-2022,Jammu and Kashmir,454865.0,449750.0,4756.0
28-06-2022,Jharkhand,435761.0,430184.0,5320.0
28-06-2022,Karnataka,3965452.0,3921050.0,40114.0
28-06-2022,Kerala,6627270.0,6529387.0,69964.0
28-06-2022,Ladakh,28376.0,28089.0,228.0
28-06-2022,Lakshadweep,11407.0,11353.0,52.0
28-06-2022,Madhya Pradesh,1044081.0,1032875.0,10741.0
28-06-2022,Maharashtra,7965035.0,7791555.0,147910.0
28-06-2022,Manipur,137258.0,135124.0,2120.0
28-06-2022,Meghalaya,93913.0,92282.0,1594.0
28-06-2022,Mizoram,228945.0,228054.0,703.0
28-06-2022,Nagaland,35507.0,34743.0,761.0
28-06-2022,Odisha,1289328.0,1279745.0,9126.0
28-06-2022,Puducherry,166314.0,164118.0,1962.0
28-06-2022,Punjab,762338.0,743648.0,17769.0
28-06-2022,Rajasthan,1288054.0,1277611.0,9563.0
28-06-2022,Sikkim,39210.0,38739.0,453.0
28-06-2022,Tamil Nadu,3469805.0,3423557.0,38026.0
28-06-2022,Telangana,799532.0,791461.0,4111.0
28-06-2022,Tripura,100899.0,99967.0,923.0
28-06-2022,Uttarakhand,438559.0,430135.0,7696.0
28-06-2022,Uttar Pradesh,2088985.0,2061685.0,23533.0
28-06-2022,West Bengal,2025523.0,2000227.0,21216.0
28-06-2022,National Total,43418839.0,42797092.0,525047.0
29-06-2022,Andaman and Nicobar Islands,10149.0,9982.0,129.0
29-06-2022,Andhra Pradesh,2321207.0,2305818.0,14731.0
29-06-2022,Arunachal Pradesh,64518.0,64216.0,296.0
29-06-2022,Assam,724715.0,716365.0,7988.0
29-06-2022,Bihar,832403.0,819258.0,12259.0
29-06-2022,Chandigarh,93700.0,92016.0,1165.0
29-06-2022,Chhattisgarh,1154053.0,1139166.0,14036.0
29-06-2022,Dadra and Nagar Haveli and Daman and Diu,11470.0,11451.0,4.0
29-06-2022,Delhi,1932900.0,1902158.0,26260.0
29-06-2022,Goa,248339.0,243569.0,3838.0
29-06-2022,Gujarat,1230954.0,1217215.0,10946.0
29-06-2022,Haryana,1014881.0,1001610.0,10622.0
29-06-2022,Himachal Pradesh,285956.0,281374.0,4141.0
29-06-2022,Jammu and Kashmir,454933.0,449772.0,4756.0
29-06-2022,Jharkhand,435814.0,430215.0,5320.0
29-06-2022,Karnataka,3966420.0,3921387.0,40115.0
29-06-2022,Kerala,6630263.0,6532201.0,69976.0
29-06-2022,Ladakh,28389.0,28094.0,228.0
29-06-2022,Lakshadweep,11407.0,11353.0,52.0
29-06-2022,Madhya Pradesh,1044150.0,1032955.0,10741.0
29-06-2022,Maharashtra,7968517.0,7795121.0,147915.0
29-06-2022,Manipur,137260.0,135124.0,2120.0
29-06-2022,Meghalaya,93919.0,92284.0,1594.0
29-06-2022,Mizoram,229009.0,228075.0,703.0
29-06-2022,Nagaland,35507.0,34743.0,761.0
29-06-2022,Odisha,1289441.0,1279794.0,9126.0
29-06-2022,Puducherry,166358.0,164149.0,1962.0
29-06-2022,Punjab,762532.0,743778.0,17770.0
29-06-2022,Rajasthan,1288188.0,1277720.0,9564.0
29-06-2022,Sikkim,39218.0,38742.0,453.0
29-06-2022,Tamil Nadu,3471289.0,3424293.0,38026.0
29-06-2022,Telangana,799991.0,791708.0,4111.0
29-06-2022,Tripura,100899.0,99971.0,923.0
29-06-2022,Uttarakhand,438615.0,430151.0,7696.0
29-06-2022,Uttar Pradesh,2089504.0,2062336.0,23534.0
29-06-2022,West Bengal,2026477.0,2000502.0,21216.0
29-06-2022,National Total,43433345.0,42808666.0,525077.0
30-06-2022,Andaman and Nicobar Islands,10157.0,9986.0,129.0
30-06-2022,Andhra Pradesh,2321379.0,2305893.0,14731.0
30-06-2022,Arunachal Pradesh,64518.0,64218.0,296.0
30-06-2022,Assam,724788.0,716405.0,7988.0
30-06-2022,Bihar,832581.0,819388.0,12259.0
30-06-2022,Chandigarh,93785.0,92052.0,1165.0
30-06-2022,Chhattisgarh,1154179.0,1139282.0,14036.0
30-06-2022,Dadra and Nagar Haveli and Daman and Diu,11474.0,11456.0,4.0
30-06-2022,Delhi,1934009.0,1903423.0,26261.0
30-06-2022,Goa,248540.0,243720.0,3838.0
30-06-2022,Gujarat,1231483.0,1217623.0,10946.0
30-06-2022,Haryana,1015501.0,1002222.0,10624.0
30-06-2022,Himachal Pradesh,286061.0,281413.0,4141.0
30-06-2022,Jammu and Kashmir,455006.0,449803.0,4756.0
30-06-2022,Jharkhand,435858.0,430254.0,5320.0
30-06-2022,Karnataka,3968365.0,3922541.0,40117.0
30-06-2022,Kerala,6634722.0,6535869.0,69993.0
30-06-2022,Ladakh,28411.0,28105.0,228.0
30-06-2022,Lakshadweep,11408.0,11353.0,52.0
30-06-2022,Madhya Pradesh,1044243.0,1033012.0,10741.0
30-06-2022,Maharashtra,7972474.0,7798817.0,147922.0
30-06-2022,Manipur,137266.0,135128.0,2120.0
30-06-2022,Meghalaya,93947.0,92288.0,1594.0
30-06-2022,Mizoram,229048.0,228084.0,703.0
30-06-2022,Nagaland,35507.0,34744.0,761.0
30-06-2022,Odisha,1289602.0,1279849.0,9126.0
30-06-2022,Puducherry,166438.0,164172.0,1962.0
30-06-2022,Punjab,762755.0,743903.0,17773.0
30-06-2022,Rajasthan,1288328.0,1277825.0,9564.0
30-06-2022,Sikkim,39224.0,38744.0,454.0
30-06-2022,Tamil Nadu,3473116.0,3425057.0,38026.0
30-06-2022,Telangana,800476.0,791944.0,4111.0
30-06-2022,Tripura,100901.0,99971.0,923.0
30-06-2022,Uttarakhand,438663.0,430180.0,7696.0
30-06-2022,Uttar Pradesh,2090050.0,2062971.0,23538.0
30-06-2022,West Bengal,2027901.0,2000798.0,21218.0
30-06-2022,National Total,43452164.0,42822493.0,525116.0
01-07-2022,Andaman and Nicobar Islands,10168.0,9995.0,129.0
01-07-2022,Andhra Pradesh,2321573.0,2305974.0,14731.0
01-07-2022,Arunachal Pradesh,64522.0,64219.0,296.0
01-07-2022,Assam,724788.0,716405.0,7988.0
01-07-2022,Bihar,832767.0,819514.0,12259.0
01-07-2022,Chandigarh,93854.0,92117.0,1165.0
01-07-2022,Chhattisgarh,1154346.0,1139376.0,14037.0
01-07-2022,Dadra and Nagar Haveli and Daman and Diu,11479.0,11457.0,4.0
01-07-2022,Delhi,1934874.0,1904699.0,26261.0
01-07-2022,Goa,248724.0,243869.0,3838.0
01-07-2022,Gujarat,1232030.0,1218042.0,10946.0
01-07-2022,Haryana,1016035.0,1002798.0,10624.0
01-07-2022,Himachal Pradesh,286157.0,281466.0,4141.0
01-07-2022,Jammu and Kashmir,455089.0,449840.0,4756.0
01-07-2022,Jharkhand,435909.0,430281.0,5320.0
01-07-2022,Karnataka,3969411.0,3923398.0,40117.0
01-07-2022,Kerala,6638805.0,6539293.0,70008.0
01-07-2022,Ladakh,28418.0,28111.0,228.0
01-07-2022,Lakshadweep,11408.0,11353.0,52.0
01-07-2022,Madhya Pradesh,1044369.0,1033077.0,10742.0
01-07-2022,Maharashtra,7976114.0,7803249.0,147925.0
01-07-2022,Manipur,137270.0,135130.0,2120.0
01-07-2022,Meghalaya,93961.0,92288.0,1594.0
01-07-2022,Mizoram,229106.0,228103.0,703.0
01-07-2022,Nagaland,35507.0,34744.0,761.0
01-07-2022,Odisha,1289757.0,1279910.0,9126.0
01-07-2022,Puducherry,166515.0,164211.0,1962.0
01-07-2022,Punjab,762956.0,744061.0,17774.0
01-07-2022,Rajasthan,1288440.0,1277945.0,9565.0
01-07-2022,Sikkim,39229.0,38746.0,454.0
01-07-2022,Tamil Nadu,3475185.0,3426065.0,38026.0
01-07-2022,Telangana,800944.0,792190.0,4111.0
01-07-2022,Tripura,100905.0,99972.0,923.0
01-07-2022,Uttarakhand,438707.0,430222.0,7696.0
01-07-2022,Uttar Pradesh,2090487.0,2063574.0,23538.0
01-07-2022,West Bengal,2029425.0,2001212.0,21219.0
01-07-2022,National Total,43469234.0,42836906.0,525139.0
02-07-2022,Andaman and Nicobar Islands,10173.0,10003.0,129.0
02-07-2022,Andhra Pradesh,2321796.0,2306088.0,14731.0
02-07-2022,Arunachal Pradesh,64522.0,64220.0,296.0
02-07-2022,Assam,724926.0,716470.0,7988.0
02-07-2022,Bihar,832946.0,819656.0,12260.0
02-07-2022,Chandigarh,93924.0,92213.0,1165.0
02-07-2022,Chhattisgarh,1154475.0,1139454.0,14038.0
02-07-2022,Dadra and Nagar Haveli and Daman and Diu,11483.0,11458.0,4.0
02-07-2022,Delhi,1935687.0,1905720.0,26264.0
02-07-2022,Goa,248849.0,243978.0,3838.0
02-07-2022,Gujarat,1232662.0,1218426.0,10947.0
02-07-2022,Haryana,1016468.0,1003335.0,10624.0
02-07-2022,Himachal Pradesh,286261.0,281513.0,4141.0
02-07-2022,Jammu and Kashmir,455183.0,449882.0,4756.0
02-07-2022,Jharkhand,435963.0,430313.0,5320.0
02-07-2022,Karnataka,3970484.0,3924232.0,40118.0
02-07-2022,Kerala,6642709.0,6543017.0,70023.0
02-07-2022,Ladakh,28429.0,28119.0,228.0
02-07-2022,Lakshadweep,11408.0,11356.0,52.0
02-07-2022,Madhya Pradesh,1044496.0,1033162.0,10742.0
02-07-2022,Maharashtra,7979363.0,7807438.0,147929.0
02-07-2022,Manipur,137274.0,135130.0,2120.0
02-07-2022,Meghalaya,93974.0,92298.0,1594.0
02-07-2022,Mizoram,229147.0,228143.0,703.0
02-07-2022,Nagaland,35509.0,34744.0,761.0
02-07-2022,Odisha,1289961.0,1279910.0,9126.0
02-07-2022,Puducherry,166625.0,164261.0,1962.0
02-07-2022,Punjab,763150.0,744180.0,17776.0
02-07-2022,Rajasthan,1288529.0,1278043.0,9566.0
02-07-2022,Sikkim,39237.0,38748.0,454.0
02-07-2022,Tamil Nadu,3477570.0,3427386.0,38026.0
02-07-2022,Telangana,801406.0,792593.0,4111.0
02-07-2022,Tripura,100909.0,99972.0,923.0
02-07-2022,Uttarakhand,438747.0,430281.0,7696.0
02-07-2022,Uttar Pradesh,2090917.0,2064180.0,23538.0
02-07-2022,West Bengal,2031164.0,2001668.0,21219.0
02-07-2022,National Total,43486326.0,42851590.0,525168.0
03-07-2022,Andaman and Nicobar Islands,10178.0,10008.0,129.0
03-07-2022,Andhra Pradesh,2321956.0,2306180.0,14731.0
03-07-2022,Arunachal Pradesh,64525.0,64220.0,296.0
03-07-2022,Assam,725036.0,716498.0,7988.0
03-07-2022,Bihar,833172.0,819797.0,12260.0
03-07-2022,Chandigarh,93967.0,92311.0,1165.0
03-07-2022,Chhattisgarh,1154636.0,1139558.0,14038.0
03-07-2022,Dadra and Nagar Haveli and Daman and Diu,11484.0,11463.0,4.0
03-07-2022,Delhi,1936365.0,1906689.0,26266.0
03-07-2022,Goa,249002.0,244090.0,3838.0
03-07-2022,Gujarat,1233242.0,1218817.0,10947.0
03-07-2022,Haryana,1016880.0,1003701.0,10624.0
03-07-2022,Himachal Pradesh,286371.0,281559.0,4141.0
03-07-2022,Jammu and Kashmir,455257.0,449940.0,4756.0
03-07-2022,Jharkhand,436025.0,430378.0,5320.0
03-07-2022,Karnataka,3971459.0,3924900.0,40119.0
03-07-2022,Kerala,6646308.0,6546766.0,70037.0
03-07-2022,Ladakh,28464.0,28125.0,228.0
03-07-2022,Lakshadweep,11411.0,11356.0,52.0
03-07-2022,Madhya Pradesh,1044603.0,1033224.0,10743.0
03-07-2022,Maharashtra,7982334.0,7810953.0,147934.0
03-07-2022,Manipur,137281.0,135130.0,2120.0
03-07-2022,Meghalaya,94003.0,92307.0,1594.0
03-07-2022,Mizoram,229162.0,228189.0,704.0
03-07-2022,Nagaland,35512.0,34746.0,761.0
03-07-2022,Odisha,1290192.0,1280049.0,9126.0
03-07-2022,Puducherry,166726.0,164312.0,1962.0
03-07-2022,Punjab,763280.0,744383.0,17778.0
03-07-2022,Rajasthan,1288662.0,1278183.0,9566.0
03-07-2022,Sikkim,39248.0,38751.0,454.0
03-07-2022,Tamil Nadu,3480103.0,3428758.0,38026.0
03-07-2022,Telangana,801922.0,793027.0,4111.0
03-07-2022,Tripura,100910.0,99972.0,923.0
03-07-2022,Uttarakhand,438801.0,430308.0,7696.0
