Date,Region,Confirmed,Recovered/Migrated,Deceased
03-08-2020,Madhya Pradesh,33535.0,23550.0,886.0
03-08-2020,Maharashtra,441228.0,276809.0,15576.0
03-08-2020,Manipur,2831.0,1737.0,7.0
03-08-2020,Meghalaya,874.0,264.0,5.0
03-08-2020,Mizoram,482.0,258.0,0.0
03-08-2020,Nagaland,1935.0,648.0,5.0
03-08-2020,Odisha,34913.0,21955.0,197.0
03-08-2020,Puducherry,3806.0,2309.0,52.0
03-08-2020,Punjab,17853.0,11466.0,423.0
03-08-2020,Rajasthan,43804.0,30710.0,703.0
03-08-2020,Sikkim,658.0,289.0,1.0
03-08-2020,Tamil Nadu,257613.0,196483.0,4132.0
03-08-2020,Telangana,66677.0,47590.0,540.0
03-08-2020,Tripura,5374.0,3605.0,27.0
03-08-2020,Uttarakhand,7593.0,4437.0,86.0
03-08-2020,Uttar Pradesh,92921.0,53168.0,1730.0
03-08-2020,West Bengal,75516.0,52730.0,1678.0
03-08-2020,National Total,1803695.0,1186203.0,38135.0
04-08-2020,Andaman and Nicobar Islands,830.0,263.0,10.0
04-08-2020,Andhra Pradesh,166586.0,88672.0,1537.0
04-08-2020,Arunachal Pradesh,1758.0,1063.0,3.0
04-08-2020,Assam,45275.0,33428.0,109.0
04-08-2020,Bihar,59328.0,38228.0,330.0
04-08-2020,Chandigarh,1159.0,706.0,19.0
04-08-2020,Chhattisgarh,9779.0,7256.0,61.0
04-08-2020,Dadra and Nagar Haveli and Daman and Diu,1274.0,860.0,2.0
04-08-2020,Delhi,138482.0,124254.0,4021.0
04-08-2020,Goa,6816.0,4876.0,56.0
04-08-2020,Gujarat,64585.0,47478.0,2508.0
04-08-2020,Haryana,37173.0,30470.0,440.0
04-08-2020,Himachal Pradesh,2818.0,1658.0,14.0
04-08-2020,Jammu and Kashmir,22006.0,14032.0,407.0
04-08-2020,Jharkhand,13478.0,4792.0,125.0
04-08-2020,Karnataka,139571.0,62500.0,2594.0
04-08-2020,Kerala,26873.0,15278.0,84.0
04-08-2020,Ladakh,1485.0,1109.0,7.0
04-08-2020,Madhya Pradesh,34285.0,24099.0,900.0
04-08-2020,Maharashtra,450196.0,287030.0,15842.0
04-08-2020,Manipur,2920.0,1766.0,7.0
04-08-2020,Meghalaya,902.0,264.0,5.0
04-08-2020,Mizoram,501.0,266.0,0.0
04-08-2020,Nagaland,2129.0,657.0,5.0
04-08-2020,Odisha,36297.0,23074.0,207.0
04-08-2020,Puducherry,3982.0,2411.0,56.0
04-08-2020,Punjab,18527.0,11882.0,442.0
04-08-2020,Rajasthan,44975.0,31458.0,715.0
04-08-2020,Sikkim,688.0,297.0,1.0
04-08-2020,Tamil Nadu,263222.0,202283.0,4241.0
04-08-2020,Telangana,68946.0,49675.0,563.0
04-08-2020,Tripura,5505.0,3675.0,28.0
04-08-2020,Uttarakhand,7800.0,4538.0,90.0
04-08-2020,Uttar Pradesh,97362.0,55393.0,1778.0
04-08-2020,West Bengal,78232.0,54818.0,1731.0
04-08-2020,National Total,1855745.0,1230509.0,38938.0
05-08-2020,Andaman and Nicobar Islands,928.0,277.0,12.0
05-08-2020,Andhra Pradesh,176333.0,95625.0,1604.0
05-08-2020,Arunachal Pradesh,1790.0,1105.0,3.0
05-08-2020,Assam,48161.0,34421.0,115.0
05-08-2020,Bihar,61788.0,40348.0,347.0
05-08-2020,Chandigarh,1206.0,715.0,20.0
05-08-2020,Chhattisgarh,10202.0,7613.0,69.0
05-08-2020,Dadra and Nagar Haveli and Daman and Diu,1325.0,919.0,2.0
05-08-2020,Delhi,139156.0,125226.0,4033.0
05-08-2020,Goa,7075.0,5114.0,60.0
05-08-2020,Gujarat,65599.0,48376.0,2533.0
05-08-2020,Haryana,37796.0,31226.0,448.0
05-08-2020,Himachal Pradesh,2879.0,1710.0,14.0
05-08-2020,Jammu and Kashmir,22396.0,14856.0,417.0
05-08-2020,Jharkhand,13940.0,5164.0,128.0
05-08-2020,Karnataka,145830.0,69272.0,2704.0
05-08-2020,Kerala,27956.0,16299.0,87.0
05-08-2020,Ladakh,1534.0,1127.0,7.0
05-08-2020,Madhya Pradesh,35082.0,25414.0,912.0
05-08-2020,Maharashtra,457956.0,299356.0,16142.0
05-08-2020,Manipur,3018.0,1814.0,7.0
05-08-2020,Meghalaya,917.0,330.0,5.0
05-08-2020,Mizoram,504.0,282.0,0.0
05-08-2020,Nagaland,2405.0,659.0,5.0
05-08-2020,Odisha,37681.0,24483.0,216.0
05-08-2020,Puducherry,4147.0,2537.0,58.0
05-08-2020,Punjab,19015.0,12491.0,462.0
05-08-2020,Rajasthan,46679.0,32832.0,732.0
05-08-2020,Sikkim,783.0,299.0,1.0
05-08-2020,Tamil Nadu,268285.0,208784.0,4349.0
05-08-2020,Telangana,70958.0,50814.0,576.0
05-08-2020,Tripura,5628.0,3725.0,30.0
05-08-2020,Uttarakhand,8008.0,4847.0,95.0
05-08-2020,Uttar Pradesh,100310.0,57271.0,1817.0
05-08-2020,West Bengal,80984.0,56884.0,1785.0
05-08-2020,National Total,1908254.0,1282215.0,39795.0
06-08-2020,Andaman and Nicobar Islands,1027.0,326.0,14.0
06-08-2020,Andhra Pradesh,186461.0,104354.0,1681.0
06-08-2020,Arunachal Pradesh,1855.0,1210.0,3.0
06-08-2020,Assam,50445.0,35892.0,121.0
06-08-2020,Bihar,64770.0,42414.0,355.0
06-08-2020,Chandigarh,1270.0,715.0,20.0
06-08-2020,Chhattisgarh,10407.0,7871.0,71.0
06-08-2020,Dadra and Nagar Haveli and Daman and Diu,1366.0,960.0,2.0
06-08-2020,Delhi,140232.0,126116.0,4044.0
06-08-2020,Goa,7423.0,5287.0,64.0
06-08-2020,Gujarat,66669.0,49433.0,2556.0
06-08-2020,Haryana,38548.0,31960.0,455.0
06-08-2020,Himachal Pradesh,2916.0,1762.0,14.0
06-08-2020,Jammu and Kashmir,22955.0,15244.0,426.0
06-08-2020,Jharkhand,14888.0,5703.0,136.0
06-08-2020,Karnataka,151449.0,74679.0,2804.0
06-08-2020,Kerala,29151.0,17533.0,94.0
06-08-2020,Ladakh,1592.0,1164.0,7.0
06-08-2020,Madhya Pradesh,35734.0,26064.0,929.0
06-08-2020,Maharashtra,468265.0,305521.0,16476.0
06-08-2020,Manipur,3093.0,1862.0,7.0
06-08-2020,Meghalaya,929.0,330.0,5.0
06-08-2020,Mizoram,537.0,286.0,0.0
06-08-2020,Nagaland,2498.0,685.0,6.0
06-08-2020,Odisha,39018.0,25738.0,225.0
06-08-2020,Puducherry,4433.0,2668.0,65.0
06-08-2020,Punjab,19856.0,12943.0,491.0
06-08-2020,Rajasthan,47272.0,33849.0,745.0
06-08-2020,Sikkim,800.0,303.0,1.0
06-08-2020,Tamil Nadu,273460.0,214815.0,4461.0
06-08-2020,Telangana,73050.0,52103.0,589.0
06-08-2020,Tripura,5725.0,3793.0,31.0
06-08-2020,Uttarakhand,8254.0,5233.0,98.0
06-08-2020,Uttar Pradesh,104388.0,60558.0,1857.0
06-08-2020,West Bengal,83800.0,58962.0,1846.0
06-08-2020,National Total,1964536.0,1328336.0,40699.0
07-08-2020,Andaman and Nicobar Islands,1123.0,355.0,16.0
07-08-2020,Andhra Pradesh,196789.0,112870.0,1753.0
07-08-2020,Arunachal Pradesh,1948.0,1245.0,3.0
07-08-2020,Assam,52817.0,37224.0,126.0
07-08-2020,Bihar,67788.0,43537.0,363.0
07-08-2020,Chandigarh,1327.0,777.0,20.0
07-08-2020,Chhattisgarh,10932.0,8088.0,77.0
07-08-2020,Dadra and Nagar Haveli and Daman and Diu,1391.0,973.0,2.0
07-08-2020,Delhi,141531.0,127124.0,4059.0
07-08-2020,Goa,7614.0,5453.0,66.0
07-08-2020,Gujarat,67699.0,50350.0,2583.0
07-08-2020,Haryana,39303.0,32640.0,458.0
07-08-2020,Himachal Pradesh,3047.0,1865.0,14.0
07-08-2020,Jammu and Kashmir,23454.0,15708.0,436.0
07-08-2020,Jharkhand,15756.0,6594.0,145.0
07-08-2020,Karnataka,158254.0,80281.0,2897.0
07-08-2020,Kerala,30449.0,18333.0,97.0
07-08-2020,Ladakh,1595.0,1177.0,7.0
07-08-2020,Madhya Pradesh,36564.0,26902.0,946.0
07-08-2020,Maharashtra,479779.0,316375.0,16792.0
07-08-2020,Manipur,3217.0,1905.0,8.0
07-08-2020,Meghalaya,990.0,345.0,5.0
07-08-2020,Mizoram,539.0,288.0,0.0
07-08-2020,Nagaland,2580.0,819.0,6.0
07-08-2020,Odisha,40717.0,26888.0,235.0
07-08-2020,Puducherry,4621.0,2808.0,70.0
07-08-2020,Punjab,20891.0,13659.0,517.0
07-08-2020,Rajasthan,48996.0,35131.0,757.0
07-08-2020,Sikkim,829.0,353.0,1.0
07-08-2020,Tamil Nadu,279144.0,221087.0,4571.0
07-08-2020,Telangana,75257.0,53239.0,601.0
07-08-2020,Tripura,5853.0,3860.0,36.0
07-08-2020,Uttarakhand,8552.0,5427.0,98.0
07-08-2020,Uttar Pradesh,108974.0,63402.0,1918.0
07-08-2020,West Bengal,86754.0,61023.0,1902.0
07-08-2020,National Total,2027074.0,1378105.0,41585.0
08-08-2020,Andaman and Nicobar Islands,1222.0,425.0,19.0
08-08-2020,Andhra Pradesh,206960.0,120464.0,1842.0
08-08-2020,Arunachal Pradesh,2049.0,1326.0,3.0
08-08-2020,Assam,55496.0,38809.0,132.0
08-08-2020,Bihar,71304.0,44482.0,369.0
08-08-2020,Chandigarh,1374.0,820.0,23.0
08-08-2020,Chhattisgarh,11408.0,8319.0,87.0
08-08-2020,Dadra and Nagar Haveli and Daman and Diu,1437.0,1014.0,2.0
08-08-2020,Delhi,142723.0,128232.0,4082.0
08-08-2020,Goa,7947.0,5595.0,70.0
08-08-2020,Gujarat,68768.0,51720.0,2605.0
08-08-2020,Haryana,40054.0,33444.0,467.0
08-08-2020,Himachal Pradesh,3150.0,1954.0,14.0
08-08-2020,Jammu and Kashmir,23927.0,16218.0,449.0
08-08-2020,Jharkhand,16465.0,7391.0,151.0
08-08-2020,Karnataka,164924.0,84232.0,2998.0
08-08-2020,Kerala,31700.0,19147.0,102.0
08-08-2020,Ladakh,1614.0,1194.0,9.0
08-08-2020,Madhya Pradesh,37298.0,27621.0,962.0
08-08-2020,Maharashtra,490262.0,327281.0,17092.0
08-08-2020,Manipur,3466.0,1926.0,10.0
08-08-2020,Meghalaya,1006.0,411.0,5.0
08-08-2020,Mizoram,566.0,289.0,0.0
08-08-2020,Nagaland,2657.0,824.0,7.0
08-08-2020,Odisha,42550.0,28698.0,247.0
08-08-2020,Puducherry,4862.0,2914.0,75.0
08-08-2020,Punjab,21930.0,14040.0,539.0
08-08-2020,Rajasthan,50157.0,36195.0,767.0
08-08-2020,Sikkim,854.0,406.0,1.0
08-08-2020,Tamil Nadu,285024.0,227575.0,4690.0
08-08-2020,Telangana,77513.0,54330.0,615.0
08-08-2020,Tripura,5999.0,4084.0,37.0
08-08-2020,Uttarakhand,8901.0,5731.0,112.0
08-08-2020,Uttar Pradesh,113378.0,66834.0,1981.0
08-08-2020,West Bengal,89666.0,63060.0,1954.0
08-08-2020,National Total,2088611.0,1427005.0,42518.0
09-08-2020,Andaman and Nicobar Islands,1351.0,500.0,20.0
09-08-2020,Andhra Pradesh,217040.0,129615.0,1939.0
09-08-2020,Arunachal Pradesh,2117.0,1430.0,3.0
09-08-2020,Assam,57714.0,40591.0,140.0
09-08-2020,Bihar,75294.0,48243.0,382.0
09-08-2020,Chandigarh,1426.0,872.0,24.0
09-08-2020,Chhattisgarh,11743.0,8582.0,89.0
09-08-2020,Dadra and Nagar Haveli and Daman and Diu,1456.0,1037.0,2.0
09-08-2020,Delhi,144127.0,129362.0,4098.0
09-08-2020,Goa,8206.0,5802.0,72.0
09-08-2020,Gujarat,69869.0,52855.0,2628.0
09-08-2020,Haryana,40843.0,34031.0,474.0
09-08-2020,Himachal Pradesh,3264.0,2081.0,14.0
09-08-2020,Jammu and Kashmir,24390.0,16667.0,459.0
09-08-2020,Jharkhand,17094.0,8123.0,155.0
09-08-2020,Karnataka,172102.0,89238.0,3091.0
09-08-2020,Kerala,33120.0,20862.0,106.0
09-08-2020,Ladakh,1639.0,1214.0,9.0
09-08-2020,Madhya Pradesh,38157.0,28353.0,977.0
09-08-2020,Maharashtra,503084.0,338362.0,17367.0
09-08-2020,Manipur,3635.0,1927.0,11.0
09-08-2020,Meghalaya,1023.0,423.0,6.0
09-08-2020,Mizoram,593.0,296.0,0.0
09-08-2020,Nagaland,2688.0,896.0,7.0
09-08-2020,Odisha,44193.0,30242.0,259.0
09-08-2020,Puducherry,5123.0,3054.0,80.0
09-08-2020,Punjab,22928.0,14880.0,562.0
09-08-2020,Rajasthan,51328.0,37163.0,778.0
09-08-2020,Sikkim,860.0,470.0,1.0
09-08-2020,Tamil Nadu,290907.0,232618.0,4808.0
09-08-2020,Telangana,79495.0,55999.0,627.0
09-08-2020,Tripura,6146.0,4176.0,41.0
09-08-2020,Uttarakhand,9402.0,5963.0,117.0
09-08-2020,Uttar Pradesh,118038.0,69833.0,2028.0
09-08-2020,West Bengal,92615.0,65124.0,2005.0
09-08-2020,National Total,2153010.0,1480884.0,43379.0
10-08-2020,Andaman and Nicobar Islands,1490.0,648.0,20.0
10-08-2020,Andhra Pradesh,227860.0,138712.0,2036.0
10-08-2020,Arunachal Pradesh,2155.0,1482.0,3.0
10-08-2020,Assam,58837.0,42325.0,145.0
10-08-2020,Bihar,79451.0,51158.0,387.0
10-08-2020,Chandigarh,1515.0,904.0,25.0
10-08-2020,Chhattisgarh,12148.0,8809.0,96.0
10-08-2020,Dadra and Nagar Haveli and Daman and Diu,1564.0,1121.0,2.0
10-08-2020,Delhi,145427.0,130587.0,4111.0
10-08-2020,Goa,8712.0,5995.0,75.0
10-08-2020,Gujarat,70965.0,54166.0,2652.0
10-08-2020,Haryana,41635.0,34781.0,483.0
10-08-2020,Himachal Pradesh,3371.0,2181.0,15.0
10-08-2020,Jammu and Kashmir,24897.0,17003.0,472.0
10-08-2020,Jharkhand,18138.0,8838.0,177.0
10-08-2020,Karnataka,178087.0,93908.0,3198.0
10-08-2020,Kerala,34331.0,21832.0,108.0
10-08-2020,Ladakh,1688.0,1222.0,9.0
10-08-2020,Madhya Pradesh,39025.0,29020.0,996.0
10-08-2020,Maharashtra,515332.0,351710.0,17757.0
10-08-2020,Manipur,3753.0,2044.0,11.0
10-08-2020,Meghalaya,1062.0,490.0,6.0
10-08-2020,Mizoram,620.0,298.0,0.0
10-08-2020,Nagaland,2781.0,904.0,8.0
10-08-2020,Odisha,45927.0,31785.0,272.0
10-08-2020,Puducherry,5382.0,3201.0,87.0
10-08-2020,Punjab,23903.0,15319.0,586.0
10-08-2020,Rajasthan,52497.0,38235.0,789.0
10-08-2020,Sikkim,866.0,494.0,1.0
10-08-2020,Tamil Nadu,296901.0,238638.0,4927.0
10-08-2020,Telangana,80751.0,57586.0,637.0
10-08-2020,Tripura,6208.0,4443.0,42.0
10-08-2020,Uttarakhand,9632.0,6134.0,125.0
10-08-2020,Uttar Pradesh,122609.0,72650.0,2069.0
10-08-2020,West Bengal,95554.0,67120.0,2059.0
10-08-2020,National Total,2215074.0,1535743.0,44386.0
11-08-2020,Andaman and Nicobar Islands,1625.0,709.0,20.0
11-08-2020,Andhra Pradesh,235525.0,145636.0,2116.0
11-08-2020,Arunachal Pradesh,2231.0,1592.0,3.0
11-08-2020,Assam,61737.0,43586.0,151.0
11-08-2020,Bihar,82550.0,54088.0,397.0
11-08-2020,Chandigarh,1595.0,1004.0,25.0
11-08-2020,Chhattisgarh,12448.0,9013.0,99.0
11-08-2020,Dadra and Nagar Haveli and Daman and Diu,1613.0,1167.0,2.0
11-08-2020,Delhi,146134.0,131657.0,4131.0
11-08-2020,Goa,9029.0,6208.0,80.0
11-08-2020,Gujarat,72031.0,55304.0,2672.0
11-08-2020,Haryana,42429.0,35492.0,489.0
11-08-2020,Himachal Pradesh,3463.0,2205.0,17.0
11-08-2020,Jammu and Kashmir,25367.0,17375.0,478.0
11-08-2020,Jharkhand,18723.0,9724.0,188.0
11-08-2020,Karnataka,182354.0,99126.0,3312.0
11-08-2020,Kerala,35515.0,22616.0,115.0
11-08-2020,Ladakh,1717.0,1237.0,9.0
11-08-2020,Madhya Pradesh,39891.0,29674.0,1015.0
11-08-2020,Maharashtra,524513.0,358421.0,18050.0
11-08-2020,Manipur,3853.0,2122.0,11.0
11-08-2020,Meghalaya,1114.0,498.0,6.0
11-08-2020,Mizoram,623.0,323.0,0.0
11-08-2020,Nagaland,3011.0,973.0,8.0
11-08-2020,Odisha,47455.0,33021.0,286.0
11-08-2020,Puducherry,5624.0,3355.0,89.0
11-08-2020,Punjab,24889.0,15735.0,604.0
11-08-2020,Rajasthan,53670.0,39060.0,800.0
11-08-2020,Sikkim,910.0,510.0,1.0
11-08-2020,Tamil Nadu,302815.0,244675.0,5041.0
11-08-2020,Telangana,82647.0,59374.0,645.0
11-08-2020,Tripura,6372.0,4656.0,43.0
11-08-2020,Uttarakhand,10021.0,6301.0,134.0
11-08-2020,Uttar Pradesh,126722.0,76724.0,2120.0
11-08-2020,West Bengal,98459.0,70328.0,2100.0
11-08-2020,National Total,2268675.0,1583489.0,45257.0
12-08-2020,Andaman and Nicobar Islands,1764.0,749.0,21.0
12-08-2020,Andhra Pradesh,244549.0,154749.0,2203.0
12-08-2020,Arunachal Pradesh,2327.0,1634.0,3.0
12-08-2020,Assam,64406.0,45073.0,155.0
12-08-2020,Bihar,86413.0,56709.0,413.0
12-08-2020,Chandigarh,1670.0,1015.0,26.0
12-08-2020,Chhattisgarh,12929.0,9239.0,104.0
12-08-2020,Dadra and Nagar Haveli and Daman and Diu,1653.0,1209.0,2.0
12-08-2020,Delhi,147391.0,132384.0,4139.0
12-08-2020,Goa,9444.0,6480.0,86.0
12-08-2020,Gujarat,73163.0,56444.0,2695.0
12-08-2020,Haryana,43227.0,36082.0,500.0
12-08-2020,Himachal Pradesh,3497.0,2273.0,18.0
12-08-2020,Jammu and Kashmir,25931.0,17979.0,490.0
12-08-2020,Jharkhand,19225.0,10375.0,192.0
12-08-2020,Karnataka,188611.0,105599.0,3398.0
12-08-2020,Kerala,36932.0,24042.0,120.0
12-08-2020,Ladakh,1770.0,1255.0,9.0
12-08-2020,Madhya Pradesh,40734.0,30596.0,1033.0
12-08-2020,Maharashtra,535601.0,368435.0,18306.0
12-08-2020,Manipur,3941.0,2128.0,12.0
12-08-2020,Meghalaya,1136.0,509.0,6.0
12-08-2020,Mizoram,648.0,323.0,0.0
12-08-2020,Nagaland,3031.0,991.0,8.0
12-08-2020,Odisha,48796.0,34806.0,296.0
12-08-2020,Puducherry,5900.0,3532.0,91.0
12-08-2020,Punjab,25889.0,16790.0,636.0
12-08-2020,Rajasthan,54887.0,40399.0,811.0
12-08-2020,Sikkim,913.0,534.0,1.0
12-08-2020,Tamil Nadu,308649.0,250680.0,5159.0
12-08-2020,Telangana,84544.0,61294.0,654.0
12-08-2020,Tripura,6482.0,4838.0,43.0
12-08-2020,Uttarakhand,10432.0,6470.0,136.0
12-08-2020,Uttar Pradesh,131763.0,80589.0,2176.0
12-08-2020,West Bengal,101390.0,73395.0,2149.0
12-08-2020,National Total,2329638.0,1639599.0,46091.0
13-08-2020,Andaman and Nicobar Islands,1900.0,829.0,21.0
13-08-2020,Andhra Pradesh,254146.0,161425.0,2296.0
13-08-2020,Arunachal Pradesh,2430.0,1659.0,3.0
13-08-2020,Assam,68999.0,47209.0,161.0
13-08-2020,Bihar,90321.0,59786.0,416.0
13-08-2020,Chandigarh,1751.0,1023.0,26.0
13-08-2020,Chhattisgarh,13498.0,9508.0,109.0
13-08-2020,Dadra and Nagar Haveli and Daman and Diu,1696.0,1248.0,2.0
13-08-2020,Delhi,148504.0,133405.0,4153.0
13-08-2020,Goa,9924.0,6641.0,89.0
13-08-2020,Gujarat,74318.0,57421.0,2713.0
13-08-2020,Haryana,44024.0,36694.0,503.0
13-08-2020,Himachal Pradesh,3636.0,2362.0,18.0
13-08-2020,Jammu and Kashmir,26413.0,18523.0,498.0
13-08-2020,Jharkhand,19743.0,10815.0,197.0
13-08-2020,Karnataka,196494.0,112633.0,3510.0
13-08-2020,Kerala,38144.0,24922.0,126.0
13-08-2020,Ladakh,1811.0,1274.0,9.0
13-08-2020,Madhya Pradesh,41604.0,31239.0,1048.0
13-08-2020,Maharashtra,548313.0,381843.0,18650.0
13-08-2020,Manipur,3982.0,2231.0,12.0
13-08-2020,Meghalaya,1179.0,517.0,6.0
13-08-2020,Mizoram,649.0,330.0,0.0
13-08-2020,Nagaland,3118.0,1113.0,8.0
13-08-2020,Odisha,50672.0,36479.0,305.0
13-08-2020,Puducherry,6381.0,3676.0,96.0
13-08-2020,Punjab,26909.0,17212.0,675.0
13-08-2020,Rajasthan,56100.0,41648.0,822.0
13-08-2020,Sikkim,930.0,550.0,1.0
13-08-2020,Tamil Nadu,314520.0,256313.0,5278.0
13-08-2020,Telangana,86475.0,63074.0,665.0
13-08-2020,Tripura,6603.0,4912.0,44.0
13-08-2020,Uttarakhand,10886.0,6687.0,140.0
13-08-2020,Uttar Pradesh,136238.0,84661.0,2230.0
13-08-2020,West Bengal,104326.0,76120.0,2203.0
13-08-2020,National Total,2396637.0,1695982.0,47033.0
14-08-2020,Andaman and Nicobar Islands,2037.0,924.0,22.0
14-08-2020,Andhra Pradesh,264142.0,170984.0,2378.0
14-08-2020,Arunachal Pradesh,2512.0,1718.0,4.0
14-08-2020,Assam,71795.0,49383.0,169.0
14-08-2020,Bihar,94193.0,62284.0,426.0
14-08-2020,Chandigarh,1842.0,1076.0,27.0
14-08-2020,Chhattisgarh,13937.0,9658.0,114.0
14-08-2020,Dadra and Nagar Haveli and Daman and Diu,1752.0,1292.0,2.0
14-08-2020,Delhi,149460.0,134318.0,4167.0
14-08-2020,Goa,10494.0,6912.0,91.0
14-08-2020,Gujarat,75408.0,58467.0,2731.0
14-08-2020,Haryana,44817.0,37486.0,511.0
14-08-2020,Himachal Pradesh,3816.0,2435.0,19.0
14-08-2020,Jammu and Kashmir,26949.0,19302.0,509.0
14-08-2020,Jharkhand,20881.0,12844.0,209.0
14-08-2020,Karnataka,203200.0,121242.0,3613.0
14-08-2020,Kerala,39708.0,25688.0,129.0
14-08-2020,Ladakh,1849.0,1282.0,9.0
14-08-2020,Madhya Pradesh,42618.0,31835.0,1065.0
14-08-2020,Maharashtra,560126.0,390958.0,19063.0
14-08-2020,Manipur,4112.0,2295.0,13.0
14-08-2020,Meghalaya,1193.0,547.0,6.0
14-08-2020,Mizoram,649.0,343.0,0.0
14-08-2020,Nagaland,3168.0,1139.0,8.0
14-08-2020,Odisha,52653.0,37901.0,314.0
14-08-2020,Puducherry,6680.0,3828.0,102.0
14-08-2020,Punjab,27936.0,17839.0,706.0
14-08-2020,Rajasthan,57414.0,41819.0,833.0
14-08-2020,Sikkim,931.0,581.0,1.0
14-08-2020,Tamil Nadu,320355.0,261459.0,5397.0
14-08-2020,Telangana,88396.0,64284.0,674.0
14-08-2020,Tripura,6767.0,5015.0,46.0
14-08-2020,Uttarakhand,11302.0,7014.0,143.0
14-08-2020,Uttar Pradesh,140775.0,88786.0,2280.0
14-08-2020,West Bengal,107323.0,78617.0,2259.0
14-08-2020,National Total,2461190.0,1751555.0,48040.0
15-08-2020,Andaman and Nicobar Islands,2186.0,1032.0,24.0
15-08-2020,Andhra Pradesh,273085.0,180703.0,2475.0
15-08-2020,Arunachal Pradesh,2607.0,1750.0,5.0
15-08-2020,Assam,74501.0,51693.0,175.0
15-08-2020,Bihar,98008.0,64930.0,442.0
15-08-2020,Chandigarh,1928.0,1091.0,28.0
15-08-2020,Chhattisgarh,14481.0,9857.0,130.0
15-08-2020,Dadra and Nagar Haveli and Daman and Diu,1797.0,1331.0,2.0
15-08-2020,Delhi,150652.0,135108.0,4178.0
15-08-2020,Goa,10970.0,7157.0,93.0
15-08-2020,Gujarat,76480.0,59538.0,2746.0
15-08-2020,Haryana,45614.0,38348.0,518.0
15-08-2020,Himachal Pradesh,3874.0,2551.0,19.0
15-08-2020,Jammu and Kashmir,27489.0,19942.0,520.0
15-08-2020,Jharkhand,21595.0,13515.0,224.0
15-08-2020,Karnataka,211108.0,128182.0,3717.0
15-08-2020,Kerala,41277.0,26992.0,139.0
15-08-2020,Ladakh,1879.0,1303.0,9.0
15-08-2020,Madhya Pradesh,43414.0,32405.0,1081.0
15-08-2020,Maharashtra,572734.0,401442.0,19427.0
15-08-2020,Manipur,4198.0,2360.0,13.0
15-08-2020,Meghalaya,1228.0,581.0,6.0
15-08-2020,Mizoram,657.0,348.0,0.0
15-08-2020,Nagaland,3322.0,1198.0,8.0
15-08-2020,Odisha,54360.0,39206.0,324.0
15-08-2020,Puducherry,6995.0,4009.0,106.0
15-08-2020,Punjab,29013.0,18328.0,731.0
15-08-2020,Rajasthan,58692.0,43897.0,846.0
15-08-2020,Sikkim,1080.0,623.0,1.0
15-08-2020,Tamil Nadu,326245.0,267015.0,5514.0
15-08-2020,Telangana,90259.0,66196.0,684.0
15-08-2020,Tripura,6934.0,5088.0,50.0
15-08-2020,Uttarakhand,11615.0,7502.0,147.0
15-08-2020,Uttar Pradesh,145287.0,92526.0,2335.0
15-08-2020,West Bengal,110358.0,81189.0,2319.0
15-08-2020,National Total,2525922.0,1808936.0,49036.0
16-08-2020,Andaman and Nicobar Islands,2306.0,1128.0,24.0
16-08-2020,Andhra Pradesh,281817.0,191117.0,2562.0
16-08-2020,Arunachal Pradesh,2658.0,1771.0,5.0
16-08-2020,Assam,75558.0,53286.0,182.0
16-08-2020,Bihar,101551.0,68510.0,450.0
16-08-2020,Chandigarh,2009.0,1118.0,28.0
16-08-2020,Chhattisgarh,14987.0,10046.0,134.0
16-08-2020,Dadra and Nagar Haveli and Daman and Diu,1843.0,1384.0,2.0
16-08-2020,Delhi,151928.0,136251.0,4188.0
16-08-2020,Goa,11339.0,7488.0,98.0
16-08-2020,Gujarat,77559.0,60553.0,2765.0
16-08-2020,Haryana,46410.0,38939.0,528.0
16-08-2020,Himachal Pradesh,3993.0,2632.0,19.0
16-08-2020,Jammu and Kashmir,28021.0,20676.0,527.0
16-08-2020,Jharkhand,22389.0,14024.0,228.0
16-08-2020,Karnataka,219926.0,134811.0,3831.0
16-08-2020,Kerala,42885.0,27795.0,146.0
16-08-2020,Ladakh,1909.0,1307.0,10.0
16-08-2020,Madhya Pradesh,44433.0,33353.0,1094.0
16-08-2020,Maharashtra,584754.0,408286.0,19749.0
16-08-2020,Manipur,4390.0,2438.0,13.0
16-08-2020,Meghalaya,1292.0,596.0,6.0
16-08-2020,Mizoram,777.0,356.0,0.0
16-08-2020,Nagaland,3340.0,1321.0,8.0
16-08-2020,Odisha,57126.0,40727.0,333.0
16-08-2020,Puducherry,7354.0,4224.0,106.0
16-08-2020,Punjab,30041.0,18863.0,771.0
16-08-2020,Rajasthan,59979.0,45254.0,862.0
16-08-2020,Sikkim,1148.0,661.0,1.0
16-08-2020,Tamil Nadu,332105.0,272251.0,5641.0
16-08-2020,Telangana,91361.0,68126.0,693.0
16-08-2020,Tripura,7061.0,5151.0,55.0
16-08-2020,Uttarakhand,11940.0,7748.0,151.0
16-08-2020,Uttar Pradesh,150061.0,96231.0,2393.0
16-08-2020,West Bengal,113432.0,83836.0,2377.0
16-08-2020,National Total,2589682.0,1862258.0,49980.0
17-08-2020,Andaman and Nicobar Islands,2399.0,1226.0,28.0
17-08-2020,Andhra Pradesh,289829.0,201234.0,2650.0
17-08-2020,Arunachal Pradesh,2701.0,1808.0,5.0
17-08-2020,Assam,76875.0,55215.0,189.0
17-08-2020,Bihar,103844.0,72324.0,461.0
